pdf,column,model,category,ground_truth,predicted,correctness,completeness,overall,reason
NCT00268476_Attard_STAMPEDE_Lancet'23,No. of Deaths - N | Treatment,LandingAI (ADE),numeric_tolerance,Abiraterone trial: 293 Abiraterone + Enzalutamide trial: 228,413 (79%) of 521 deaths attributed to prostate cancer in treatment groups,0.0,0.0,0.0,"The column definition asks for the number of deaths. The GT has two numbers, implying two trials. The Pred has a number and a percentage, which is not required by the column definition. The GT has two numbers, 293 and 228. Neither of these numbers match the predicted number 413. Since the column definition only asks for the number of deaths, I will extract the primary numbers from GT (293 and 228) and Pred (413). Since the numbers do not match, the correctness is 0.0. The completeness is also 0.0 because the predicted value does not match either of the ground truth values."
NCT00268476_Attard_STAMPEDE_Lancet'23,Number of Arms Included,LandingAI (ADE),exact_match,4,2,0.0,0.0,0.0,Values are different.
NCT00268476_Attard_STAMPEDE_Lancet'23,OS Rate (%) | High volume | Control,Gemini 2.5 Flash (free-form),numeric_tolerance,,Abiraterone trial (Standard of care): Approximately 18% at 84 months (from Figure 2E); Abiraterone and enzalutamide trial (Standard of care): Approximately 20% at 84 months (from Figure 2F),0.0,0.0,0.0,"GT is empty, but Pred contains ""18%"" and ""20%"". Since GT is empty and Pred is not, correctness and completeness are 0.0."
NCT00268476_Attard_STAMPEDE_Lancet'23,OS Rate (%) | High volume | Control,Gemini 2.5 Flash (native),numeric_tolerance,,Abiraterone trial: approximately 18% at 84 months; Abiraterone and enzalutamide trial: approximately 15% at 84 months,0.0,0.0,0.0,"GT is empty, but Pred contains numbers (18, 84, 15, 84). Since GT is empty and Pred is not, correctness and completeness are both 0.0."
NCT00268476_Attard_STAMPEDE_Lancet'23,OS Rate (%) | High volume | Treatment,Gemini 2.5 Flash (free-form),numeric_tolerance,,Abiraterone trial (Standard of care plus abiraterone): Approximately 30% at 84 months (from Figure 2E); Abiraterone and enzalutamide trial (Standard of care plus abiraterone plus enzalutamide): Approximately 28% at 84 months (from Figure 2F),0.0,0.0,0.0,"GT is empty, and Pred contains values. Therefore, correctness and completeness are both 0.0."
NCT00268476_Attard_STAMPEDE_Lancet'23,OS Rate (%) | High volume | Treatment,Gemini 2.5 Flash (native),numeric_tolerance,,Abiraterone trial: approximately 38% at 84 months; Abiraterone and enzalutamide trial: approximately 30% at 84 months,0.0,0.0,0.0,"GT is empty, and Pred contains numbers (38, 84, 30, 84). Since GT is empty and Pred is not, correctness and completeness are both 0.0."
NCT00268476_Attard_STAMPEDE_Lancet'23,OS Rate (%) | Low volume | Control,Gemini 2.5 Flash (free-form),numeric_tolerance,,Abiraterone trial (Standard of care): Approximately 38% at 84 months (from Figure 2C); Abiraterone and enzalutamide trial (Standard of care): Approximately 38% at 84 months (from Figure 2D),0.0,0.0,0.0,"GT is empty, and Pred contains values. Therefore, correctness and completeness are both 0.0."
NCT00268476_Attard_STAMPEDE_Lancet'23,OS Rate (%) | Low volume | Control,Gemini 2.5 Flash (native),numeric_tolerance,,Abiraterone trial: approximately 50% at 84 months; Abiraterone and enzalutamide trial: approximately 40% at 84 months,0.0,0.0,0.0,"GT is empty, and Pred contains numbers (50, 84, 40, 84). Since GT is empty and Pred is not, correctness and completeness are both 0.0."
NCT00268476_Attard_STAMPEDE_Lancet'23,OS Rate (%) | Low volume | Treatment,Gemini 2.5 Flash (free-form),numeric_tolerance,,Abiraterone trial (Standard of care plus abiraterone): Approximately 70% at 84 months (from Figure 2C); Abiraterone and enzalutamide trial (Standard of care plus abiraterone plus enzalutamide): Approximately 42% at 84 months (from Figure 2D),0.0,0.0,0.0,"GT is empty, and Pred contains values. Therefore, correctness and completeness are both 0.0."
NCT00268476_Attard_STAMPEDE_Lancet'23,OS Rate (%) | Low volume | Treatment,Gemini 2.5 Flash (native),numeric_tolerance,,Abiraterone trial: approximately 68% at 84 months; Abiraterone and enzalutamide trial: approximately 58% at 84 months,0.0,0.0,0.0,"GT is empty, and Pred contains numbers (68, 84, 58, 84). Since GT is empty and Pred is not, correctness and completeness are both 0.0."
NCT00268476_Attard_STAMPEDE_Lancet'23,OS Rate (%) | Overall | Control,Gemini 2.5 Flash (free-form),numeric_tolerance,,Abiraterone trial (Standard of care): 30% (95% CI 26–34) at 84 months; Abiraterone and enzalutamide trial (Standard of care): Approximately 32% at 84 months (from Figure 2B),0.0,0.0,0.0,"GT is empty, but Pred contains ""30%"" and ""32%"". Since GT is empty and Pred is not, correctness and completeness are 0.0."
NCT00268476_Attard_STAMPEDE_Lancet'23,OS Rate (%) | Overall | Control,Gemini 2.5 Flash (native),numeric_tolerance,,Abiraterone trial: 30% (95% CI 26-34) at 84 months; Abiraterone and enzalutamide trial: approximately 25% at 84 months,0.0,0.0,0.0,"GT is empty, and Pred contains numbers (30, 26, 34, 84, 25, 84). Since GT is empty and Pred is not, correctness and completeness are both 0.0."
NCT00268476_Attard_STAMPEDE_Lancet'23,OS Rate (%) | Overall | Control,LandingAI (ADE),numeric_tolerance,,"30% (abiraterone trial, at 84 months); 26–34% CI",0.0,0.0,0.0,"GT is empty, while Pred has ""30% (abiraterone trial, at 84 months); 26–34% CI"". Since one is empty, it's a mismatch."
NCT00268476_Attard_STAMPEDE_Lancet'23,OS Rate (%) | Overall | Treatment,Gemini 2.5 Flash (free-form),numeric_tolerance,,Abiraterone trial (Standard of care plus abiraterone): 48% (95% CI 43–52) at 84 months; Abiraterone and enzalutamide trial (Standard of care plus abiraterone plus enzalutamide): Approximately 41% at 84 months (from Figure 2B),0.0,0.0,0.0,"GT is empty, but Pred contains ""48%"" and ""41%"". Since GT is empty and Pred is not, correctness and completeness are 0.0."
NCT00268476_Attard_STAMPEDE_Lancet'23,OS Rate (%) | Overall | Treatment,Gemini 2.5 Flash (native),numeric_tolerance,,Abiraterone trial: 48% (95% CI 43-52) at 84 months; Abiraterone and enzalutamide trial: approximately 40% at 84 months,0.0,0.0,0.0,"GT is empty, and Pred contains numbers (48, 43, 52, 84, 40, 84). Since GT is empty and Pred is not, correctness and completeness are both 0.0."
NCT00268476_Attard_STAMPEDE_Lancet'23,OS Rate (%) | Overall | Treatment,LandingAI (ADE),numeric_tolerance,,"48% (abiraterone trial, at 84 months); 43–52% CI",0.0,0.0,0.0,"GT is empty, while Pred has ""48% (abiraterone trial, at 84 months); 43–52% CI"". Since one is empty, it's a mismatch."
NCT00268476_Attard_STAMPEDE_Lancet'23,Original/Follow Up,LandingAI (ADE),exact_match,Follow Up,Original,0.0,0.0,0.0,Values are different.
NCT00268476_Attard_STAMPEDE_Lancet'23,Previous local therapy - N (%) | Orchiectomy | Control,Gemini 2.5 Flash (free-form),numeric_tolerance,,Abiraterone trial: 3 (1%); Abiraterone and enzalutamide trial: 0,0.0,0.0,0.0,Since GT is empty and Pred contains numbers
NCT00268476_Attard_STAMPEDE_Lancet'23,Previous local therapy - N (%) | Orchiectomy | Control,LandingAI (ADE),numeric_tolerance,,3 (1%) abiraterone trial; 0 abiraterone and enzalutamide trial,0.0,0.0,0.0,"GT is empty, but Pred has a value. This indicates an error."
NCT00268476_Attard_STAMPEDE_Lancet'23,Previous local therapy - N (%) | Orchiectomy | Treatment,Gemini 2.5 Flash (free-form),numeric_tolerance,,Abiraterone trial: 3 (1%); Abiraterone and enzalutamide trial: 1 (<1%),0.0,0.0,0.0,Since GT is empty and Pred contains numbers
NCT00268476_Attard_STAMPEDE_Lancet'23,Previous local therapy - N (%) | Orchiectomy | Treatment,LandingAI (ADE),numeric_tolerance,,3 (1%) abiraterone trial; 1 (<1%) abiraterone and enzalutamide trial,0.0,0.0,0.0,"GT is empty, but Pred has a value. This indicates an error."
NCT00268476_Attard_STAMPEDE_Lancet'23,Previous local therapy - N (%) | Radiotherapy | Control,LandingAI (ADE),numeric_tolerance,,23 (5%) abiraterone trial; 0 abiraterone and enzalutamide trial,0.0,0.0,0.0,"GT is empty, but Pred has a value. This indicates an error."
NCT00268476_Attard_STAMPEDE_Lancet'23,Previous local therapy - N (%) | Radiotherapy | Treatment,LandingAI (ADE),numeric_tolerance,,21 (4%) abiraterone trial; 2 (<1%) abiraterone and enzalutamide trial,0.0,0.0,0.0,"GT is empty, but Pred has a value. This indicates an error."
NCT00268476_Attard_STAMPEDE_Lancet'23,Primary Endpoint(s),Gemini 2.5 Flash (free-form),structured_text,Overall Survival,Structuring error,0.0,0.0,0.0,"The prediction is a structuring error, indicating a failure to extract the primary endpoint. It is completely incorrect."
NCT00268476_Attard_STAMPEDE_Lancet'23,Region - N (%) | Europe | Control,Gemini 2.5 Flash (native),numeric_tolerance,Abiraterone trial: 502 (100%) Abiraterone + Enzalutamide trial: 454 (100%),not found,0.0,0.0,0.0,"GT contains numbers, Pred is empty."
NCT00268476_Attard_STAMPEDE_Lancet'23,Region - N (%) | Europe | Control,LandingAI (ADE),numeric_tolerance,Abiraterone trial: 502 (100%) Abiraterone + Enzalutamide trial: 454 (100%),Not reported,0.0,0.0,0.0,"The GT provides count and percentage for two different trials. The Pred is ""Not reported"". Since the GT has a value and the Pred is ""Not reported"", this is incorrect and incomplete."
NCT00268476_Attard_STAMPEDE_Lancet'23,Region - N (%) | Europe | Treatment,LandingAI (ADE),numeric_tolerance,Abiraterone trial: 501 (100%) Abiraterone + Enzalutamide trial: 462 (100%),Not reported,0.0,0.0,0.0,"GT has the count and percentage for two trials. Pred is ""Not reported"". Since GT has valid data and Pred does not, this is incorrect and incomplete."
NCT00268476_Attard_STAMPEDE_Lancet'23,Reporting by prognostic groups - Y/N | Metachronous,Gemini 2.5 Flash (native),exact_match,No,not found,0.0,0.0,0.0,"""not found"" is equivalent to empty, which is equivalent to ""Not reported"". ""No"" is not equivalent to ""Not reported""."
NCT00268476_Attard_STAMPEDE_Lancet'23,Reporting by prognostic groups - Y/N | Metachronous,LandingAI (ADE),exact_match,No,Not reported,0.0,0.0,0.0,No and Not reported are not equivalent.
NCT00268476_Attard_STAMPEDE_Lancet'23,Reporting by prognostic groups - Y/N | Synchronous,Gemini 2.5 Flash (free-form),exact_match,No,Yes,0.0,0.0,0.0,Values differ.
NCT00268476_Attard_STAMPEDE_Lancet'23,Reporting by prognostic groups - Y/N | Synchronous,Gemini 2.5 Flash (native),exact_match,No,not found,0.0,0.0,0.0,"""not found"" is equivalent to empty, which is equivalent to ""Not reported"". ""No"" is not equivalent to ""Not reported""."
NCT00268476_Attard_STAMPEDE_Lancet'23,Reporting by prognostic groups - Y/N | Synchronous,LandingAI (ADE),exact_match,No,Not reported,0.0,0.0,0.0,No and Not reported are not equivalent.
NCT00268476_Attard_STAMPEDE_Lancet'23,Total Participants - N,LandingAI (ADE),numeric_tolerance,1919 metastatic patients (1003 in abiraterone trial + 916 in abiraterone + enzalutamide trial),1003 (abiraterone trial); 916 (abiraterone and enzalutamide trial),0.0,0.0,0.0,"The column definition asks for the total number of participants. The GT provides the total (1919) and also breaks it down by trial. The Pred only provides the breakdown by trial, but not the total. Since the column definition asks for the total number of participants, the predicted value is incomplete. The GT value of 1919 is not present in the predicted value."
NCT00268476_Attard_STAMPEDE_Lancet'23,Trial Name,Gemini 2.5 Flash (free-form),exact_match,STAMPEDE,Abiraterone acetate plus prednisolone with or without enzalutamide for patients with metastatic prostate cancer starting androgen deprivation therapy: final results from two randomised phase 3 trials of the STAMPEDE platform protocol,0.0,0.0,0.0,Values differ.
NCT00268476_Attard_STAMPEDE_Lancet'23,Trial Name,LandingAI (ADE),exact_match,STAMPEDE,STAMPEDE platform protocol,0.0,0.0,0.0,Values are different.
NCT00268476_James_STAMPEDE_IJC'22,Adverse Events - N (%) | All-Cause Grade 3 or Higher | Control,Gemini 2.5 Flash (free-form),numeric_tolerance,16% (at 4 years post-randomisation),12 (9%),0.0,0.0,0.0,GT contains the percentage 16%. Pred contains the number 12 and the percentage 9%. The percentage 9% in Pred does not match the percentage 16% in GT (16% +/- 2% = 14% - 18%). The number 12 in Pred does not match the percentage 16% in GT. No numbers in Pred match numbers in GT. No numbers in GT are captured in Pred.
NCT00268476_James_STAMPEDE_IJC'22,Adverse Events - N (%) | All-Cause Grade 3 or Higher | Treatment,Gemini 2.5 Flash (free-form),numeric_tolerance,16% (at 4 years post-randomisation),20 (7%),0.0,0.0,0.0,GT contains the percentage 16%. Pred contains the number 20 and the percentage 7%. The percentage 7% in Pred does not match the percentage 16% in GT (16% +/- 2% = 14% - 18%). The number 20 in Pred does not match the percentage 16% in GT. No numbers in Pred match numbers in GT. No numbers in GT are captured in Pred.
NCT00268476_James_STAMPEDE_IJC'22,Adverse Events - N (%) | Treatment-related Grade 3 or Higher | Control,LandingAI (ADE),numeric_tolerance,,9% (at 2 years),0.0,0.0,0.0,"GT is empty, Pred has a value."
NCT00268476_James_STAMPEDE_IJC'22,Adverse Events - N (%) | Treatment-related Grade 3 or Higher | Treatment,LandingAI (ADE),numeric_tolerance,,7% (at 2 years),0.0,0.0,0.0,"GT is empty, Pred has a value."
NCT00268476_James_STAMPEDE_IJC'22,COE_RCT_IND_OVERALL_RJ,Gemini 2.5 Flash (free-form),structured_text,Yes (randomised 1:1 controlled trial),not found,0.0,0.0,0.0,The prediction is empty while the GT is not.
NCT00268476_James_STAMPEDE_IJC'22,COE_RCT_IND_OVERALL_RJ,Gemini 2.5 Flash (native),structured_text,Yes (randomised 1:1 controlled trial),not found,0.0,0.0,0.0,Prediction is empty while GT is not.
NCT00268476_James_STAMPEDE_IJC'22,COE_RCT_IND_OVERALL_RJ,LandingAI (ADE),structured_text,Yes (randomised 1:1 controlled trial),Not reported,0.0,0.0,0.0,"The prediction is ""Not reported"" while the ground truth has a value."
NCT00268476_James_STAMPEDE_IJC'22,Docetaxel administration - N (%) | Control,Gemini 2.5 Flash (free-form),numeric_tolerance,,161 (32%),0.0,0.0,0.0,"The ground truth is empty, but the prediction contains values. Therefore, correctness and completeness are both 0.0."
NCT00268476_James_STAMPEDE_IJC'22,Docetaxel administration - N (%) | Treatment,Gemini 2.5 Flash (free-form),numeric_tolerance,,200 (40%),0.0,0.0,0.0,"The ground truth is empty, but the prediction contains values. Therefore, correctness and completeness are both 0.0."
NCT00268476_James_STAMPEDE_IJC'22,Mode of metastases - N (%) | Metachronous | Control,LandingAI (ADE),numeric_tolerance,27(5%),Not reported,0.0,0.0,0.0,"GT has both count and percentage, but Pred is ""Not reported"". This indicates a missing value."
NCT00268476_James_STAMPEDE_IJC'22,Mode of metastases - N (%) | Metachronous | Treatment,LandingAI (ADE),numeric_tolerance,35(7%),Not reported,0.0,0.0,0.0,"GT has both count and percentage, but Pred is ""Not reported"". This indicates a missing value."
NCT00268476_James_STAMPEDE_IJC'22,Mode of metastases - N (%) | Synchronous | Control,LandingAI (ADE),numeric_tolerance,475(95%),Not reported,0.0,0.0,0.0,"GT has both count and percentage, but Pred is ""Not reported"". This indicates a missing value."
NCT00268476_James_STAMPEDE_IJC'22,Mode of metastases - N (%) | Synchronous | Treatment,LandingAI (ADE),numeric_tolerance,466(93%),Not reported,0.0,0.0,0.0,"GT has both count and percentage, but Pred is ""Not reported"". This indicates a missing value."
NCT00268476_James_STAMPEDE_IJC'22,Quality of Life reported,Gemini 2.5 Flash (free-form),exact_match,No,Yes,0.0,0.0,0.0,Mismatch.
NCT00268476_James_STAMPEDE_IJC'22,Quality of Life reported,Gemini 2.5 Flash (native),exact_match,No,Yes,0.0,0.0,0.0,Mismatch.
NCT00268476_James_STAMPEDE_IJC'22,Quality of Life reported,LandingAI (ADE),exact_match,No,Yes,0.0,0.0,0.0,"""No"" and ""Yes"" are different values."
NCT00268476_James_STAMPEDE_IJC'22,Race - N (%) | Other | Control,LandingAI (ADE),numeric_tolerance,,26 (5%),0.0,0.0,0.0,"GT is empty, and Pred is ""26 (5%)"". Since one is empty and the other is not, this is a mismatch."
NCT00268476_James_STAMPEDE_IJC'22,Race - N (%) | Other | Treatment,LandingAI (ADE),numeric_tolerance,,23 (5%),0.0,0.0,0.0,"GT is empty, but Pred has a value. This means the prediction is incorrect and incomplete."
NCT00268476_James_STAMPEDE_IJC'22,Region - N (%) | Europe | Control,Gemini 2.5 Flash (free-form),numeric_tolerance,502(100%),not found,0.0,0.0,0.0,"GT contains the numbers 502 and 100. Pred is empty. Therefore, no numbers in GT are captured in Pred."
NCT00268476_James_STAMPEDE_IJC'22,Region - N (%) | Europe | Control,Gemini 2.5 Flash (native),numeric_tolerance,502(100%),not found,0.0,0.0,0.0,"GT contains two numbers: 502 and 100. Pred is empty. Since GT has numbers and Pred is empty, correctness and completeness are both 0.0."
NCT00268476_James_STAMPEDE_IJC'22,Region - N (%) | Europe | Control,LandingAI (ADE),numeric_tolerance,502(100%),Not reported,0.0,0.0,0.0,"GT has both count and percentage, but Pred is ""Not reported"". This is a mismatch, and since GT has a value, the prediction is incorrect and incomplete."
NCT00268476_James_STAMPEDE_IJC'22,Region - N (%) | Europe | Treatment,Gemini 2.5 Flash (free-form),numeric_tolerance,501(100%),not found,0.0,0.0,0.0,"GT contains two numbers: 501 and 100. Pred is empty. Since GT has numbers and Pred does not, correctness and completeness are both 0.0."
